2025-12-29T06:36:39.200281+00:00,IFFCO Chowk,28.4726,77.0726,FRC3,30,34,1211,1068,143,0.8823529411764706,1
2025-12-29T06:36:39.200281+00:00,MG Road,28.4795,77.0806,FRC2,31,37,2160,1810,350,0.8378378378378378,1
2025-12-29T06:36:39.200281+00:00,Cyber Hub,28.4947,77.0897,FRC4,52,52,206,206,0,1.0,1
2025-12-29T06:36:39.200281+00:00,Golf Course Rd,28.4503,77.0972,FRC4,27,33,1269,1038,231,0.8181818181818182,0.99391
2025-12-29T06:36:39.200281+00:00,Sohna Road,28.4073,77.046,FRC4,45,50,1832,1649,183,0.9,0.998108
2025-12-29T06:36:39.200281+00:00,NH-48 (Ambience),28.5052,77.097,FRC1,52,58,1399,1254,145,0.896551724137931,1
2025-12-29T06:36:39.200281+00:00,Rajiv Chowk,28.4691,77.0366,FRC4,23,29,1826,1448,378,0.7931034482758621,0.989166
2025-12-29T06:36:39.200281+00:00,Huda City Centre,28.4595,77.0722,FRC4,4,7,126,72,54,0.5714285714285714,0.99
2025-12-29T06:36:39.200281+00:00,Sector 56,28.4244,77.107,FRC2,40,44,1693,1539,154,0.9090909090909091,1
2025-12-29T06:36:39.200281+00:00,Manesar Rd,28.354,76.944,FRC4,17,17,402,402,0,1.0,1
2025-12-29T10:19:02.714481+00:00,IFFCO Chowk,28.4726,77.0726,FRC3,27,34,1345,1068,277,0.7941176470588235,1
2025-12-29T10:19:02.714481+00:00,MG Road,28.4795,77.0806,FRC2,37,37,1810,1810,0,1.0,1
2025-12-29T10:19:02.714481+00:00,Cyber Hub,28.4947,77.0897,FRC4,52,52,206,206,0,1.0,1
2025-12-29T10:19:02.714481+00:00,Golf Course Rd,28.4503,77.0972,FRC4,32,32,1071,1071,0,1.0,1
2025-12-29T10:19:02.714481+00:00,Sohna Road,28.4073,77.046,FRC4,44,50,1874,1649,225,0.88,0.997437
2025-12-29T10:19:02.714481+00:00,NH-48 (Ambience),28.5052,77.097,FRC1,58,58,1254,1254,0,1.0,1
2025-12-29T10:19:02.714481+00:00,Rajiv Chowk,28.4691,77.0366,FRC4,22,29,1909,1448,461,0.7586206896551724,0.993243
2025-12-29T10:19:02.714481+00:00,Huda City Centre,28.4595,77.0722,FRC4,8,8,63,63,0,1.0,1
2025-12-29T10:19:02.714481+00:00,Sector 56,28.4244,77.107,FRC2,38,44,1782,1539,243,0.8636363636363636,1
2025-12-29T10:19:02.714481+00:00,Manesar Rd,28.354,76.944,FRC4,12,16,570,427,143,0.75,0.632352
2026-01-07T06:06:44.711918+00:00,IFFCO Chowk,28.4726,77.0726,FRC3,30,34,1211,1068,143,0.8823529411764706,1
2026-01-07T06:06:44.711918+00:00,MG Road,28.4795,77.0806,FRC2,30,37,2232,1810,422,0.8108108108108109,1
2026-01-07T06:06:44.711918+00:00,Cyber Hub,28.4947,77.0897,FRC4,25,52,429,206,223,0.4807692307692308,1
2026-01-07T06:06:44.711918+00:00,Golf Course Rd,28.4503,77.0972,FRC4,25,33,1371,1038,333,0.7575757575757576,0.998156
2026-01-07T06:06:44.711918+00:00,Sohna Road,28.4073,77.046,FRC4,44,49,1874,1683,191,0.8979591836734694,0.997973
2026-01-07T06:06:44.711918+00:00,NH-48 (Ambience),28.5052,77.097,FRC1,36,57,2021,1276,745,0.631578947368421,1
2026-01-07T06:06:44.711918+00:00,Rajiv Chowk,28.4691,77.0366,FRC4,20,29,2100,1448,652,0.6896551724137931,0.996186
2026-01-07T06:06:44.711918+00:00,Huda City Centre,28.4595,77.0722,FRC4,8,8,63,63,0,1.0,1
